# simulation timestep (model parameter for iterated-map models) in seconds = 1.000
#     s[m],   v[m/s],  dv[m/s], acc[m/s^2]
 2.80000, 14.80000, -5.20000,  0.73870
 2.80000, 15.20000, -4.80000,  0.50041
 2.80000, 15.60000, -4.40000,  0.39124
 2.80000, 16.00000, -4.00000,  0.91775
 2.80000, 16.40000, -3.60000,  0.25463
 2.80000, 16.80000, -3.20000,  0.63612
 2.80000, 17.20000, -2.80000,  0.20553
 2.80000, 17.60000, -2.40000,  0.31958
 2.80000, 18.00000, -2.00000,  0.86241
 2.80000, 18.40000, -1.60000,  0.22143
 2.80000, 18.80000, -1.20000, -0.25054
 2.80000, 19.20000, -0.80000, -0.36308
 2.80000, 19.60000, -0.40000, -0.62539
 2.80000, 20.00000,  0.00000, -0.98365
 2.80000, 20.40000,  0.40000, -1.36413
 2.80000, 20.80000,  0.80000, -1.65898
 2.80000, 21.20000,  1.20000, -1.73043
 2.80000, 21.60000,  1.60000, -2.16395
 2.80000, 22.00000,  2.00000, -2.69088
 2.80000, 22.40000,  2.40000, -2.50751
 2.80000, 22.80000,  2.80000, -3.25718
 2.80000, 23.20000,  3.20000, -3.62224
 2.80000, 23.60000,  3.60000, -4.13986
 2.80000, 24.00000,  4.00000, -3.78080
 2.80000, 24.40000,  4.40000, -4.62571
 2.80000, 24.80000,  4.80000, -4.50332
 2.80000, 25.20000,  5.20000, -5.04089
 2.80000, 25.60000,  5.60000, -4.48676
 2.80000, 26.00000,  6.00000, -4.96392
 2.80000, 26.40000,  6.40000, -7.35755
 2.80000, 26.80000,  6.80000, -5.44235
 2.80000, 27.20000,  7.20000, -7.40616
 2.80000, 27.60000,  7.60000, -6.79639
 2.80000, 28.00000,  8.00000, -7.68136
 2.80000, 28.40000,  8.40000, -8.76194
 2.80000, 28.80000,  8.80000, -7.72849
 2.80000, 29.20000,  9.20000, -7.62692
 2.80000, 29.60000,  9.60000, -7.37254
 2.80000, 30.00000, 10.00000, -7.32432
 2.80000, 30.40000, 10.40000, -9.08253
 2.80000, 30.80000, 10.80000, -10.39483
 2.80000, 31.20000, 11.20000, -10.09795
 2.80000, 31.60000, 11.60000, -10.20342
 2.80000, 32.00000, 12.00000, -8.35357
 2.80000, 32.40000, 12.40000, -10.47992
 2.80000, 32.80000, 12.80000, -9.74225
 2.80000, 33.20000, 13.20000, -9.32941
 2.80000, 33.60000, 13.60000, -12.74335
 2.80000, 34.00000, 14.00000, -10.36901
 2.80000, 34.40000, 14.40000, -9.88953
 2.80000, 34.80000, 14.80000, -13.11254

 3.20000, 12.00000, -8.00000,  0.30187
 3.20000, 12.40000, -7.60000,  0.75020
 3.20000, 12.80000, -7.20000,  0.26244
 3.20000, 13.20000, -6.80000,  0.68870
 3.20000, 13.60000, -6.40000,  0.74257
 3.20000, 14.00000, -6.00000,  0.91941
 3.20000, 14.40000, -5.60000,  0.58293
 3.20000, 14.80000, -5.20000,  0.32316
 3.20000, 15.20000, -4.80000,  0.85041
 3.20000, 15.60000, -4.40000,  0.76492
 3.20000, 16.00000, -4.00000,  0.55373
 3.20000, 16.40000, -3.60000,  0.79076
 3.20000, 16.80000, -3.20000,  0.26197
 3.20000, 17.20000, -2.80000,  0.30517
 3.20000, 17.60000, -2.40000,  0.83919
 3.20000, 18.00000, -2.00000,  0.68646
 3.20000, 18.40000, -1.60000,  0.40251
 3.20000, 18.80000, -1.20000,  0.23126
 3.20000, 19.20000, -0.80000, -0.40445
 3.20000, 19.60000, -0.40000, -0.67980
 3.20000, 20.00000,  0.00000, -0.97144
 3.20000, 20.40000,  0.40000, -1.23612
 3.20000, 20.80000,  0.80000, -1.66585
 3.20000, 21.20000,  1.20000, -1.98652
 3.20000, 21.60000,  1.60000, -2.02895
 3.20000, 22.00000,  2.00000, -2.27046
 3.20000, 22.40000,  2.40000, -2.89019
 3.20000, 22.80000,  2.80000, -3.06769
 3.20000, 23.20000,  3.20000, -4.09202
 3.20000, 23.60000,  3.60000, -3.94761
 3.20000, 24.00000,  4.00000, -4.21986
 3.20000, 24.40000,  4.40000, -4.89729
 3.20000, 24.80000,  4.80000, -5.16366
 3.20000, 25.20000,  5.20000, -4.54539
 3.20000, 25.60000,  5.60000, -4.78835
 3.20000, 26.00000,  6.00000, -6.52473
 3.20000, 26.40000,  6.40000, -6.49609
 3.20000, 26.80000,  6.80000, -6.34518
 3.20000, 27.20000,  7.20000, -7.62415
 3.20000, 27.60000,  7.60000, -6.46536
 3.20000, 28.00000,  8.00000, -6.75188
 3.20000, 28.40000,  8.40000, -6.17538
 3.20000, 28.80000,  8.80000, -8.39847
 3.20000, 29.20000,  9.20000, -7.56374
 3.20000, 29.60000,  9.60000, -8.04603
 3.20000, 30.00000, 10.00000, -10.92158
 3.20000, 30.40000, 10.40000, -7.31124
 3.20000, 30.80000, 10.80000, -9.62946
 3.20000, 31.20000, 11.20000, -8.95347
 3.20000, 31.60000, 11.60000, -12.18639
 3.20000, 32.00000, 12.00000, -11.28380
 3.20000, 32.40000, 12.40000, -10.47810
 3.20000, 32.80000, 12.80000, -11.55179
 3.20000, 33.20000, 13.20000, -10.57510
 3.20000, 33.60000, 13.60000, -10.55919
 3.20000, 34.00000, 14.00000, -10.34319
 3.20000, 34.40000, 14.40000, -12.70384
 3.20000, 34.80000, 14.80000, -10.66198

 3.60000, 12.00000, -8.00000,  0.74626
 3.60000, 12.40000, -7.60000,  0.55100
 3.60000, 12.80000, -7.20000,  0.27324
 3.60000, 13.20000, -6.80000,  0.93905
 3.60000, 13.60000, -6.40000,  0.44255
 3.60000, 14.00000, -6.00000,  0.69433
 3.60000, 14.40000, -5.60000,  0.39168
 3.60000, 14.80000, -5.20000,  0.84748
 3.60000, 15.20000, -4.80000,  0.21076
 3.60000, 15.60000, -4.40000,  0.79498
 3.60000, 16.00000, -4.00000,  0.73932
 3.60000, 16.40000, -3.60000,  0.57846
 3.60000, 16.80000, -3.20000,  0.58427
 3.60000, 17.20000, -2.80000,  0.67397
 3.60000, 17.60000, -2.40000,  0.31366
 3.60000, 18.00000, -2.00000,  0.31085
 3.60000, 18.40000, -1.60000,  0.01441
 3.60000, 18.80000, -1.20000, -0.14532
 3.60000, 19.20000, -0.80000, -0.26322
 3.60000, 19.60000, -0.40000, -0.67239
 3.60000, 20.00000,  0.00000, -0.94730
 3.60000, 20.40000,  0.40000, -1.21287
 3.60000, 20.80000,  0.80000, -1.60161
