# simulation timestep (model parameter for iterated-map models) in seconds = 1.000
#     s[m],   v[m/s],  dv[m/s], acc[m/s^2]
 3.20000, 20.00000, 10.00000, -1048.27532
 3.20000, 20.00000, 10.40000, -1115.43385
 3.20000, 20.00000, 10.80000, -1184.67572
 3.20000, 20.00000, 11.20000, -1256.00092
 3.20000, 20.00000, 11.60000, -1329.40946
 3.20000, 20.00000, 12.00000, -1404.90133
 3.20000, 20.00000, 12.40000, -1482.47653
 3.20000, 20.00000, 12.80000, -1562.13506
 3.20000, 20.00000, 13.20000, -1643.87693
 3.20000, 20.00000, 13.60000, -1727.70213
 3.20000, 20.00000, 14.00000, -1813.61067
 3.20000, 20.00000, 14.40000, -1901.60254
 3.20000, 20.00000, 14.80000, -1991.67774

 3.60000, 20.00000, -8.00000,  0.56171
 3.60000, 20.00000, -7.60000,  0.56171
 3.60000, 20.00000, -7.20000,  0.56171
 3.60000, 20.00000, -6.80000,  0.56171
 3.60000, 20.00000, -6.40000,  0.56171
 3.60000, 20.00000, -6.00000,  0.56171
 3.60000, 20.00000, -5.60000,  0.56171
 3.60000, 20.00000, -5.20000,  0.56171
 3.60000, 20.00000, -4.80000,  0.56171
 3.60000, 20.00000, -4.40000,  0.56171
 3.60000, 20.00000, -4.00000,  0.56171
 3.60000, 20.00000, -3.60000,  0.56171
 3.60000, 20.00000, -3.20000,  0.56171
 3.60000, 20.00000, -2.80000,  0.56171
 3.60000, 20.00000, -2.40000,  0.42439
 3.60000, 20.00000, -2.00000, -1.61034
 3.60000, 20.00000, -1.60000, -5.29115
 3.60000, 20.00000, -1.20000, -10.61806
 3.60000, 20.00000, -0.80000, -17.59106
 3.60000, 20.00000, -0.40000, -26.21015
 3.60000, 20.00000,  0.00000, -36.47533
 3.60000, 20.00000,  0.40000, -48.38660
 3.60000, 20.00000,  0.80000, -61.94396
 3.60000, 20.00000,  1.20000, -77.14741
 3.60000, 20.00000,  1.60000, -93.99696
 3.60000, 20.00000,  2.00000, -112.49259
 3.60000, 20.00000,  2.40000, -132.63431
 3.60000, 20.00000,  2.80000, -154.42213
 3.60000, 20.00000,  3.20000, -177.85603
 3.60000, 20.00000,  3.60000, -202.93602
 3.60000, 20.00000,  4.00000, -229.66211
 3.60000, 20.00000,  4.40000, -258.03429
 3.60000, 20.00000,  4.80000, -288.05255
 3.60000, 20.00000,  5.20000, -319.71691
 3.60000, 20.00000,  5.60000, -353.02736
 3.60000, 20.00000,  6.00000, -387.98389
 3.60000, 20.00000,  6.40000, -424.58652
 3.60000, 20.00000,  6.80000, -462.83524
 3.60000, 20.00000,  7.20000, -502.73005
